Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
1/1/12,Emera Maine,Maine Public District,Medium,Standard offer customers,138,155.3548387,1/1/12
1/1/12,Emera Maine,Bangor Hydro District,Medium,CEP customers,744,755,1/1/12
1/1/12,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,935,559.2857143,1/1/12
1/1/12,Emera Maine,Bangor Hydro District,Large,CEP customers,31,763.8571429,1/1/12
1/1/12,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,26.85714286,1/1/12
1/1/12,Central Maine Power,N/A,Small,CEP customers,28236,840.7991935,1/1/12
1/1/12,Central Maine Power,N/A,Small,Standard offer customers,572872,11674.90058,1/1/12
12/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,31,707.2857143,12/1/11
12/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,27.42857143,12/1/11
12/1/11,Central Maine Power,N/A,Medium,CEP customers,4551,2993.77,12/1/11
12/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7153,2338.002,12/1/11
12/1/11,Emera Maine,Maine Public District,Small,CEP customers,31,2.516129032,12/1/11
12/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37279,803.1935484,12/1/11
12/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,723,742.7142857,12/1/11
12/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,972,582,12/1/11
12/1/11,Central Maine Power,N/A,Small,CEP customers,28427,882.915,12/1/11
12/1/11,Central Maine Power,N/A,Small,Standard offer customers,560311,12363.475,12/1/11
12/1/11,Emera Maine,Maine Public District,Medium,CEP customers,46,103.0967742,12/1/11
12/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,137,141.6129032,12/1/11
12/1/11,Central Maine Power,N/A,Large,CEP customers,341,6239.902,12/1/11
12/1/11,Central Maine Power,N/A,Large,Standard offer customers,56,216.264,12/1/11
12/1/11,Emera Maine,Maine Public District,Large,CEP customers,10,225.8064516,12/1/11
12/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,4,88.19354839,12/1/11
12/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3971,145.4285714,12/1/11
12/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117168,2389.142857,12/1/11
11/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3679,125.2857143,11/1/11
11/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117657,2035.571429,11/1/11
11/1/11,Central Maine Power,N/A,Medium,CEP customers,4400,2789.696,11/1/11
11/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7311,2242.857,11/1/11
11/1/11,Emera Maine,Maine Public District,Large,CEP customers,10,235.0666667,11/1/11
11/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,4,78.3,11/1/11
11/1/11,Central Maine Power,N/A,Large,CEP customers,335,5935.904,11/1/11
11/1/11,Central Maine Power,N/A,Large,Standard offer customers,59,221.218,11/1/11
11/1/11,Emera Maine,Maine Public District,Small,CEP customers,32,3.366666667,11/1/11
11/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37290,757.8,11/1/11
11/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,31,775.7142857,11/1/11
11/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,25,11/1/11
11/1/11,Central Maine Power,N/A,Small,CEP customers,18390,551.712,11/1/11
11/1/11,Central Maine Power,N/A,Small,Standard offer customers,569612,10482.443,11/1/11
11/1/11,Emera Maine,Maine Public District,Medium,CEP customers,46,105.1666667,11/1/11
11/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,138,141.6,11/1/11
11/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,716,718.2857143,11/1/11
11/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,998,587.5714286,11/1/11
10/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,720,689.8571429,10/10/11
10/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1023,591.2857143,10/10/11
10/1/11,Emera Maine,Maine Public District,Large,CEP customers,10,272.483871,10/10/11
10/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,4,83.61290323,10/10/11
10/1/11,Emera Maine,Maine Public District,Medium,CEP customers,45,103.5483871,10/10/11
10/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,132,132.5483871,10/10/11
10/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3564,123,10/10/11
10/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118247,2043.142857,10/10/11
10/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,31,803.5714286,10/10/11
10/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,28.14285714,10/10/11
10/1/11,Central Maine Power,N/A,Large,CEP customers,335,7637.467912,10/10/11
10/1/11,Central Maine Power,N/A,Large,Standard offer customers,60,334.2060333,10/10/11
10/1/11,Central Maine Power,N/A,Medium,CEP customers,4376,2993.943177,10/10/11
10/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7291,2508.904223,10/10/11
10/1/11,Emera Maine,Maine Public District,Small,CEP customers,32,3.35483871,10/10/11
10/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37326,667.6129032,10/10/11
10/1/11,Central Maine Power,N/A,Small,CEP customers,15681,490.054044,10/10/11
10/1/11,Central Maine Power,N/A,Small,Standard offer customers,572127,9986.570292,10/10/11
9/1/11,Emera Maine,Maine Public District,Small,CEP customers,32,2.866666667,9/11/11
9/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37361,720.5,9/11/11
9/1/11,Emera Maine,Maine Public District,Large,CEP customers,8,213.1333333,9/11/11
9/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,6,127.4,9/11/11
9/1/11,Central Maine Power,N/A,Medium,CEP customers,4381,2952.111,9/11/11
9/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7269,2602.735,9/11/11
9/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,725,711.8571429,9/11/11
9/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1040,638.1428571,9/11/11
9/1/11,Central Maine Power,N/A,Large,CEP customers,333,7169.187,9/11/11
9/1/11,Central Maine Power,N/A,Large,Standard offer customers,62,388.541,9/11/11
9/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3415,121.1428571,9/11/11
9/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119102,2018.428571,9/11/11
9/1/11,Emera Maine,Maine Public District,Medium,CEP customers,46,113.0333333,9/11/11
9/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,141,158.7,9/11/11
9/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,31,688,9/11/11
9/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,49.85714286,9/11/11
9/1/11,Central Maine Power,N/A,Small,CEP customers,14807,441.019,9/11/11
9/1/11,Central Maine Power,N/A,Small,Standard offer customers,573212,9643.941,9/11/11
8/1/11,Emera Maine,Maine Public District,Medium,CEP customers,46,120.1290323,8/1/11
8/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,142,170.1612903,8/1/11
8/1/11,Central Maine Power,N/A,Medium,CEP customers,4379,2923.498,8/1/11
8/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7280,2651.715,8/1/11
8/1/11,Central Maine Power,N/A,Large,CEP customers,334,6981.15,8/1/11
8/1/11,Central Maine Power,N/A,Large,Standard offer customers,61,349.884,8/1/11
8/1/11,Emera Maine,Maine Public District,Small,CEP customers,32,4.064516129,8/1/11
8/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37309,687.3548387,8/1/11
8/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,32,1063.428571,8/1/11
8/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,77.42857143,8/1/11
8/1/11,Emera Maine,Maine Public District,Large,CEP customers,8,263.6774194,8/1/11
8/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,6,130.1612903,8/1/11
8/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3437,125,8/1/11
8/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119503,2110.714286,8/1/11
8/1/11,Central Maine Power,N/A,Small,CEP customers,14039,417.709,8/1/11
8/1/11,Central Maine Power,N/A,Small,Standard offer customers,573946,10331.911,8/1/11
8/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,728,732.8571429,8/1/11
8/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1038,671.1428571,8/1/11
7/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3350,133.2857143,7/1/11
7/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119381,2166.428571,7/1/11
7/1/11,Central Maine Power,N/A,Large,CEP customers,333,7064.393,7/1/11
7/1/11,Central Maine Power,N/A,Large,Standard offer customers,63,403.569,7/1/11
7/1/11,Central Maine Power,N/A,Medium,CEP customers,4400,3162.456,7/1/11
7/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7272,2737.918,7/1/11
7/1/11,Emera Maine,Maine Public District,Small,CEP customers,31,2.64516129,7/1/11
7/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37315,646.7741935,7/1/11
7/1/11,Emera Maine,Maine Public District,Medium,CEP customers,45,93.70967742,7/1/11
7/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,145,157.0645161,7/1/11
7/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,723,772.8571429,7/1/11
7/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1020,658.7142857,7/1/11
7/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,32,888.8571429,7/1/11
7/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,91.71428571,7/1/11
7/1/11,Emera Maine,Maine Public District,Large,CEP customers,9,203.8064516,7/1/11
7/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,6,98.29032258,7/1/11
7/1/11,Central Maine Power,N/A,Small,CEP customers,13884,456.021,7/1/11
7/1/11,Central Maine Power,N/A,Small,Standard offer customers,573960,11623.575,7/1/11
6/1/11,Emera Maine,Maine Public District,Large,CEP customers,9,241.0645161,6/1/11
6/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,6,107.3870968,6/1/11
6/1/11,Central Maine Power,N/A,Small,CEP customers,13990,439.216,6/1/11
6/1/11,Central Maine Power,N/A,Small,Standard offer customers,573641,10048.96,6/1/11
6/1/11,Emera Maine,Maine Public District,Small,CEP customers,31,2.903225806,6/1/11
6/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37288,672.8387097,6/1/11
6/1/11,Central Maine Power,N/A,Large,CEP customers,333,6674.381,6/1/11
6/1/11,Central Maine Power,N/A,Large,Standard offer customers,63,357.678,6/1/11
6/1/11,Central Maine Power,N/A,Medium,CEP customers,4390,3190.829,6/1/11
6/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7271,2604.662,6/1/11
6/1/11,Emera Maine,Maine Public District,Medium,CEP customers,45,92.29032258,6/1/11
6/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,143,149.3870968,6/1/11
6/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,726,748.2857143,6/1/11
6/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1008,604.1428571,6/1/11
6/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,33,832.1428571,6/1/11
6/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,55,6/1/11
6/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3393,126.5714286,6/1/11
6/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119265,1981,6/1/11
5/1/11,Emera Maine,Maine Public District,Large,CEP customers,9,259.2258065,5/1/11
5/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,6,110.9677419,5/1/11
5/1/11,Emera Maine,Maine Public District,Small,CEP customers,31,2.193548387,5/1/11
5/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37284,644.3870968,5/1/11
5/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,33,796,5/1/11
5/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,64,5/1/11
5/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3374,115,5/1/11
5/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118883,1964.714286,5/1/11
5/1/11,Central Maine Power,N/A,Small,CEP customers,14193,441.22,5/1/11
5/1/11,Central Maine Power,N/A,Small,Standard offer customers,573669,10386.824,5/1/11
5/1/11,Central Maine Power,N/A,Large,CEP customers,333,6378.357,5/1/11
5/1/11,Central Maine Power,N/A,Large,Standard offer customers,61,252.543,5/1/11
5/1/11,Emera Maine,Maine Public District,Medium,CEP customers,46,92.77419355,5/1/11
5/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,139,151.6451613,5/1/11
5/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,729,683.7142857,5/1/11
5/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,997,545.8571429,5/1/11
5/1/11,Central Maine Power,N/A,Medium,CEP customers,4379,2978.598,5/1/11
5/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7205,2340.285,5/1/11
4/1/11,Central Maine Power,N/A,Large,CEP customers,328,6793.784471,4/1/11
4/1/11,Central Maine Power,N/A,Large,Standard offer customers,60,245.5296132,4/1/11
4/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3382,110,4/1/11
4/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117994,1919.571429,4/1/11
4/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,712,654,4/1/11
4/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,995,535.2857143,4/1/11
4/1/11,Emera Maine,Maine Public District,Large,CEP customers,9,218.4193548,4/1/11
4/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,6,114.6451613,4/1/11
4/1/11,Emera Maine,Maine Public District,Medium,CEP customers,46,93.90322581,4/1/11
4/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,139,146.7419355,4/1/11
4/1/11,Central Maine Power,N/A,Small,CEP customers,14443,396.0675157,4/1/11
4/1/11,Central Maine Power,N/A,Small,Standard offer customers,574244,9493.848221,4/1/11
4/1/11,Emera Maine,Maine Public District,Small,CEP customers,31,2.096774194,4/1/11
4/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37232,714.6129032,4/1/11
4/1/11,Central Maine Power,N/A,Medium,CEP customers,4380,2729.512391,4/1/11
4/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7193,2100.928914,4/1/11
4/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,33,769.5714286,4/1/11
4/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,52.28571429,4/1/11
3/1/11,Emera Maine,Maine Public District,Small,CEP customers,31,2.35483871,3/1/11
3/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37234,827.3225806,3/1/11
3/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,33,806,3/1/11
3/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,28.14285714,3/1/11
3/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,719,674,3/1/11
3/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,955,551.8571429,3/1/11
3/1/11,Central Maine Power,N/A,Medium,CEP customers,4362,2971.684449,3/1/11
3/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7221,2332.894328,3/1/11
3/1/11,Central Maine Power,N/A,Small,CEP customers,14552,443.2566718,3/1/11
3/1/11,Central Maine Power,N/A,Small,Standard offer customers,574049,11005.50868,3/1/11
3/1/11,Central Maine Power,N/A,Large,CEP customers,326,6089.29009,3/1/11
3/1/11,Central Maine Power,N/A,Large,Standard offer customers,60,214.777837,3/1/11
3/1/11,Emera Maine,Maine Public District,Medium,CEP customers,46,98.96774194,3/1/11
3/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,136,153.6774194,3/1/11
3/1/11,Emera Maine,Maine Public District,Large,CEP customers,10,259.2580645,3/1/11
3/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,7,143.0645161,3/1/11
3/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3414,120.1428571,3/1/11
3/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117506,2175.714286,3/1/11
2/1/11,Emera Maine,Maine Public District,Small,CEP customers,32,2.607142857,2/1/11
2/1/11,Emera Maine,Maine Public District,Small,Standard offer customers,37226,927.75,2/1/11
2/1/11,Central Maine Power,N/A,Medium,CEP customers,4379,3142.116009,2/1/11
2/1/11,Central Maine Power,N/A,Medium,Standard offer customers,7178,2422.079338,2/1/11
2/1/11,Emera Maine,Bangor Hydro District,Medium,CEP customers,719,726.7142857,2/1/11
2/1/11,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,933,628.8571429,2/1/11
2/1/11,Emera Maine,Maine Public District,Large,CEP customers,10,240.2142857,2/1/11
2/1/11,Emera Maine,Maine Public District,Large,Standard offer customers,7,147.3214286,2/1/11
2/1/11,Emera Maine,Bangor Hydro District,Small,CEP customers,3395,126.1428571,2/1/11
2/1/11,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117419,2314.714286,2/1/11
2/1/11,Emera Maine,Bangor Hydro District,Large,CEP customers,33,824.1428571,2/1/11
2/1/11,Emera Maine,Bangor Hydro District,Large,Standard offer customers,9,30.42857143,2/1/11
2/1/11,Emera Maine,Maine Public District,Medium,CEP customers,57,114.7142857,2/1/11
2/1/11,Emera Maine,Maine Public District,Medium,Standard offer customers,128,154.1785714,2/1/11
2/1/11,Central Maine Power,N/A,Large,CEP customers,322,6159.492002,2/1/11
2/1/11,Central Maine Power,N/A,Large,Standard offer customers,62,275.5636196,2/1/11
2/1/11,Central Maine Power,N/A,Small,CEP customers,14509,486.9441504,2/1/11
2/1/11,Central Maine Power,N/A,Small,Standard offer customers,573998,11798.38655,2/1/11
